Number,FirstName,LastName,Status,Height,IsUndraftedFreeAgent,InjuryStatus
,Terez,Hall,Inactive,6'2",True,
,Chase,Hansen,Inactive,6'3",True,
,Damien,Harris,Inactive,5'11",False,
,Penny,Hart,Inactive,5'8",True,
,Phil,Haynes,Inactive,6'4",False,
,Daniel,Helm,Inactive,6'4",True,
,Darrell,Henderson Jr.,Inactive,5'8",False,
,Elijah,Holyfield,Inactive,5'10",True,
,Gary,Jennings,Inactive,6'1",False,
,Jaquan,Johnson,Inactive,5'10",False,
,KeeSean,Johnson,Inactive,6'1",False,
,Bisi,Johnson,Inactive,6'0",False,
,Darryl,Johnson,Inactive,6'6",False,
,Kingsley,Keke,Inactive,6'3",False,
,Justin,Layne,Inactive,6'2",False,
,Jonathan,Ledbetter,Inactive,6'4",True,
,Donnie,Lewis Jr.,Inactive,6'0",False,
,Greg,Little,Inactive,6'5",False,
,Alize,Mack,Inactive,6'4",False,
,Jordan,Miller,Inactive,6'2",False,
,Jimmy,Moreland,Inactive,5'11",False,
,Stanley,Morgan Jr.,Inactive,6'0",True,
,Trayvon,Mullen,Inactive,6'2",False,
,Qadree,Ollison,Inactive,6'1",False,
,Jacques,Patrick,Inactive,6'2",True,
,Ross,Pierschbacher,Inactive,6'4",False,
,Devine,Ozigbo,Inactive,6'0",True,
,Cameron,Smith,Inactive,6'2",False,
,Jaylen,Smith,Inactive,6'2",True,
,Kaden,Smith,Inactive,6'5",False,
,Saivion,Smith,Inactive,6'1",True,
,Benny,Snell Jr.,Inactive,5'10",False,
,Jace,Sternberger,Inactive,6'4",False,
,Chris,Slayton,Inactive,6'4",False,
,Tommy,Sweeney,Inactive,6'5",False,
,Darwin,Thompson,Inactive,5'8",False,
,Marvell,Tell III,Inactive,6'2",False,
,Armon,Watts,Inactive,6'5",False,
,Antoine,Wesley,Inactive,6'4",True,
,Dexter,Williams,Inactive,5'11",False,
,Greedy,Williams,Inactive,6'2",False,
,Preston,Williams,Inactive,6'5",True,
,Renell,Wren,Inactive,6'5",False,
,Oshane,Ximines,Inactive,6'4",False,
,John,Cominsky,Inactive,6'5",False,
,Ryan,Connelly,Inactive,6'2",False,
,Lester,Cotton,Inactive,6'4",True,
,Chase,Winovich,Inactive,6'3",False,
,Ben,Banogu,Inactive,6'3",False,
,Alex,Bars,Inactive,6'5",True,
,Kendall,Blanton,Inactive,6'6",True,
,Amani,Bledsoe,Inactive,6'4",True,
,Beau,Benzschawel,Inactive,6'6",True,
,Jordan,Brailford,Inactive,6'3",False,
,Jordan,Brown,Inactive,6'0",False,
,Ben,Burr-Kirven,Inactive,6'0",False,
,Elliott,Fry,Inactive,6'0",True,
,Ishmael,Hyman,Inactive,6'0",True,
,Wes,Martin,Inactive,6'3",False,
,Drew,Forbes,Inactive,6'5",False,
,Austin,Seibert,Inactive,5'9",False,
,Ka'dar,Hollman,Inactive,6'0",False,
,Cullen,Gillaspia,Inactive,6'2",False,
,Xavier,Crawford,Inactive,5'11",False,
,Gerri,Green,Inactive,6'4",False,
,Cortez,Broughton,Inactive,6'2",False,
,Tim,Harris,Inactive,6'1",False,
,Michael,Dogbe,Inactive,6'3",False,
,John,Lovett,Inactive,6'2",True,
,Koda,Martin,Inactive,6'6",True,
,Brandon,Dillon,Inactive,6'5",True,
,Deonte,Harty,Inactive,5'6",True,
,Ethan,Greenidge,Inactive,6'4",True,
,Kyle,Phillips,Inactive,6'4",True,
,Chris,Westry,Inactive,6'4",True,
,Brandon,Rusnak,Inactive,5'11",True,
,Jason,Moore,Inactive,6'3",True,
,Rodney,Randle Jr.,Inactive,6'0",True,
,Alexander,Myres,Inactive,5'11",True,
,Ian,Bunting,Inactive,6'7",True,
,Tim,Ward,Inactive,6'6",True,
,Wyatt,Miller,Inactive,6'5",True,
,Dylan,Mabin,Inactive,6'1",True,
,Damarea,Crockett,Inactive,5'11",True,
,Deion,Calhoun,Inactive,6'3",True,
,Aaron,Monteiro,Inactive,6'7",True,
,David,Blough,Inactive,6'1",True,
,Jamal,Davis II,Inactive,6'4",True,
,Matt,Colburn,Inactive,5'10",True,
,Nsimba,Webster,Inactive,5'10",True,
,Marquise,Copeland,Inactive,6'2",True,
,Jayson,Stanley,Inactive,6'2",True,
,Khari,Blasingame,Inactive,6'0",True,
,Micah,Abernathy,Inactive,6'0",True,
,Noah,Dawkins,Inactive,6'1",True,
,Derick,Roberson,Inactive,6'3",True,
,Malik,Reed,Inactive,6'2",True,
,Trinity,Benson,Inactive,6'0",True,
,Jody,Fortson,Inactive,6'4",True,
,Quinn,Bailey,Inactive,6'6",True,
,Nate,Becker,Inactive,6'5",True,
,Randy,Ramsey,Inactive,6'3",True,
,Kabion,Ento,Inactive,6'1",True,
,Anthony,Rush,Inactive,6'5",True,
,Daniel,Wise,Inactive,6'3",True,
,Derrick,Kelly II,Inactive,6'5",True,
,Willie,Wright,Inactive,6'3",True,
,Curtis,Bolton III,Inactive,6'0",True,
,Bryan,Mone,Inactive,6'3",True,
,Darrius,Shepherd,Inactive,5'11",True,
,Austin,Walter,Inactive,5'8",True,
,Terrell,Bonds,Inactive,5'8",True,
,Herb,Miller,Inactive,6'2",True,
,Anthony,Chesley,Inactive,6'0",True,
,Garrett,McGhin,Inactive,6'6",True,
,Tuzar,Skipper,Inactive,6'3",True,
,Jake,Gervase,Inactive,6'1",True,
,Casey,Tucker,Inactive,6'6",True,
,Jordan,Ta'amu,Inactive,6'3",True,
,Derrick,Gore,Inactive,5'10",True,
,Olive,Sagapolu,Inactive,6'2",True,
,Dejuan,Neal,Inactive,5'10",True,
,Cameron,Nizialek,Inactive,6'2",True,
,Jared,Pinkney,Inactive,6'4",True,
,Brycen,Hopkins,Inactive,6'4",False,
,Jonathan,Kongbo,Inactive,6'5",True,
,Joe,Reed,Inactive,6'0",False,
,Nick,Bowers,Inactive,6'4",True,
,Binjimen,Victor,Inactive,6'4",True,
,Easop,Winston,Inactive,6'0",True,
,John,Hightower,Inactive,6'2",False,
,Bryan,Edwards,Inactive,6'3",False,
,Lynn,Bowden Jr.,Inactive,6'1",False,
,Isaiah,Zuber,Inactive,6'0",True,
,Aaron,Fuller,Inactive,5'11",True,
,Tyler,Vaughns,Inactive,6'2",True,
,Jason,Huntley,Inactive,5'9",False,
,Devin,Asiasi,Inactive,6'3",False,
,Eno,Benjamin,Inactive,5'9",False,
,Joshua,Kelley,Inactive,5'11",False,
,Larry,Rountree III,Inactive,5'10",False,
,Darius,Anderson,Inactive,5'11",True,
,Noah,Togiai,Inactive,6'4",True,
,Steven,Montez,Inactive,6'4",True,
,Kellen,Mond,Inactive,6'3",False,
,Darius,Bradwell,Inactive,6'0",True,
,Jake,Fromm,Inactive,6'2",False,
,Xavier,Jones,Inactive,5'11",True,
,Kylin,Hill,Inactive,5'10",False,
,Caleb,Huntley,Inactive,5'10",True,
,Chase,Allen,Inactive,6'6",True,
,Stephen,Sullivan,Inactive,6'5",False,
,Chris,Streveler,Inactive,6'1",True,
,Raymond,Calais,Inactive,5'8",False,
,Derrek,Tuszka,Inactive,6'5",False,
,Curtis,Weaver,Inactive,6'2",False,
,James,Smith-Williams,Inactive,6'3",False,
,John,Penisini,Inactive,6'2",False,
,Tipa,Galeai,Inactive,6'5",True,
,Rashard,Lawrence,Inactive,6'2",False,
,Alton,Robinson,Inactive,6'3",False,
,La'Darius,Hamilton,Inactive,6'2",True,
,Jabari,Zuniga,Inactive,6'3",False,
,Shaun,Bradley,Inactive,6'1",False,
,J.R.,Reed,Inactive,6'1",True,
,Thaddeus,Moss,Inactive,6'3",True,
,Dezmon,Patmon,Inactive,6'4",False,
,Omar,Bayless,Inactive,6'1",True,
,James,Morgan,Inactive,6'4",False,
,Chris,Finke,Inactive,5'9",True,
,Isaiah,Coulter,Inactive,6'2",False,
,Aaron,Parker,Inactive,6'2",True,
,Shaq,Quarterman,Inactive,6'0",False,
,Clay,Johnston,Inactive,6'1",False,
,Jack,Driscoll,Inactive,6'5",False,
,Davion,Taylor,Inactive,6'1",False,
,De'Jon,Harris,Inactive,6'0",True,
,Kamal,Martin,Inactive,6'3",False,
,Azur,Kamara,Inactive,6'4",True,
,Prince Tega,Wanogho,Inactive,6'5",False,
,John,Molchon,Inactive,6'5",True,
,Jedrick,Wills Jr.,Inactive,6'4",False,
,Logan,Stenberg,Inactive,6'6",False,
,Solomon,Kindley,Inactive,6'4",False,
,Ross,Blacklock,Inactive,6'3",False,
,John,Reid,Inactive,5'10",False,
,Raekwon,Davis,Inactive,6'7",False,
,Javaris,Davis,Inactive,5'10",True,
,Lavert,Hill,Inactive,5'10",True,
,Khalil,Davis,Inactive,6'2",False,
,Darrion,Daniels,Inactive,6'3",True,
,Nevelle,Clarke,Inactive,6'1",True,
,Joseph,Charlton,Inactive,6'5",True,
,Jared,Mayden,Inactive,6'0",True,
,Tommy,Kraemer,Inactive,6'6",True,
,Rodrigo,Blankenship,Inactive,6'1",True,
,Eli,Wolf,Inactive,6'4",True,
,Lirim,Hajrullahu,Inactive,5'11",True,
,Ty'Son,Williams,Inactive,6'0",True,
,Derrick,Dillon,Inactive,5'11",True,
,Kenny,Robinson,Inactive,6'2",False,
,Chris,Claybrooks,Inactive,5'9",False,
,Jashon,Cornell,Inactive,6'3",False,
,Vernon,Scott,Inactive,6'2",False,
,Bopete,Keyes,Inactive,6'1",False,
,Chris,Jackson,Inactive,5'10",False,
,Sterling,Hofrichter,Inactive,5'10",False,
,Tae,Crowder,Inactive,6'1",False,
,Reid,Sinnett,Inactive,6'4",True,
,Jace,Whittaker,Inactive,5'11",True,
,Jarren,Williams,Inactive,5'10",True,
,Juwan,Green,Inactive,6'0",True,
,Evin,Ksiezarczyk,Inactive,6'6",True,
,Austin,Edwards,Inactive,6'3",True,
,Ray,Wilborn,Inactive,6'4",True,
,Jaylon,Moore,Inactive,5'11",True,
,Aaron,Crawford,Inactive,6'1",True,
,Antonio,Williams,Inactive,5'11",True,
,Ike,Brown,Inactive,6'1",True,
,Josh,Thomas,Inactive,6'0",True,
,Kendall,Hinton,Inactive,6'0",True,
,Myles,Hartsfield,Inactive,5'11",True,
,Dieter,Eiselen,Inactive,6'4",True,
,Mike,Horton,Inactive,6'4",True,
,Rashad,Smith,Inactive,6'1",True,
,Ja'Marcus,Bradley,Inactive,6'0",True,
,Jameson,Houston,Inactive,5'11",True,
,Jovante,Moffatt,Inactive,5'11",True,
,Elijah,Benton,Inactive,6'1",True,
,Ron'Dell,Carter,Inactive,6'3",True,
,Maurice,Ffrench,Inactive,5'11",True,
,Arryn,Siposs,Inactive,6'2",True,
,Auzoyah,Alufohai,Inactive,6'4",True,
,Jamir,Jones,Inactive,6'3",True,
,DeMichael,Harris,Inactive,5'8",True,
,Carter,O'Donnell,Inactive,6'5",True,
,Josh,Hammond,Inactive,6'0",True,
,Ben,Ellefson,Inactive,6'3",True,
,Doug,Costin,Inactive,6'2",True,
,Dominik,Eberle,Inactive,6'1",True,
,Gabe,Nabers,Inactive,6'3",True,
,Jeff,Cotton,Inactive,6'2",True,
,Madre,Harper,Inactive,6'1",True,
,Jessie,Lemonier,Inactive,6'2",True,
,Donte,Vaughn,Inactive,6'2",True,
,J.J.,Koski,Inactive,6'1",True,
,JuJu,Hughes,Inactive,5'11",True,
,Kirk,Merritt,Inactive,6'1",True,
,Matt,Cole,Inactive,5'10",True,
,Jordan,Steckler,Inactive,6'5",True,
,Darrin,Paulo,Inactive,6'5",True,
,Tino,Ellis,Inactive,6'1",True,
,Case,Cookus,Inactive,6'4",True,
,Rysen,John,Inactive,6'7",True,
,Jake,Bargas,Inactive,6'2",True,
,Nakia,Griffin-Stewart,Inactive,6'5",True,
,David,Moa,Inactive,6'3",True,
,Myles,Dorn,Inactive,6'2",True,
,Michael,Jacquet,Inactive,6'2",True,
,Elijah,Riley,Inactive,6'0",True,
,Matt,Leo,Inactive,6'7",True,
,Sandro,Platzgummer,Inactive,6'0",True,
,Josh,Hokit,Inactive,6'1",True,
,Gavin,Heslop,Inactive,6'0",True,
,Brandon,Kemp,Inactive,6'7",True,
,Kobe,Smith,Inactive,6'2",True,
,Parnell,Motley,Inactive,6'0",True,
,Rashod,Berry,Inactive,6'4",True,
,Nathan,Cottrell,Inactive,5'11",True,
,Tyler,Clark,Inactive,6'4",True,
,Luther,Kirk IV,Inactive,6'2",True,
,Tre'Vour,Wallace-Simms,Inactive,6'5",True,
,Delontae,Scott,Inactive,6'5",True,
,Jonathan,Hubbard,Inactive,6'4",True,
,Sam,Tecklenburg,Inactive,6'4",True,
,Paul,Quessenberry,Inactive,6'2",True,
,Aaron,Patrick,Inactive,6'4",True,
,Innis,Gaines,Inactive,6'1",True,
,Hunter,Thedford,Inactive,6'6",True,
,Ian,Book,Inactive,6'0",False,
,Dustin,Crum,Inactive,6'1",True,
,K.J.,Costello,Inactive,6'5",True,
,Tony,Poljan,Inactive,6'7",True,
,Peyton,Hendershot,Inactive,6'4",True,
,Matt,Bushman,Inactive,6'5",True,
,Nick,Eubanks,Inactive,6'5",True,
,A.J.,Rose,Inactive,6'1",True,
,CJ,Verdell,Inactive,5'8",True,
,D'Vonte,Price,Inactive,6'1",True,
,De'Montre,Tuggle,Inactive,5'8",True,
,Deandre,Torrey,Inactive,5'7",True,
,Stevie,Scott III,Inactive,6'2",True,
,Pooka,Williams Jr.,Inactive,5'9",True,
,C.J.,Marable,Inactive,5'7",True,
,Trey,Ragas,Inactive,5'10",True,
,Gerrid,Doaks,Inactive,5'11",False,
,Greg,Bell,Inactive,6'0",True,
,Master,Teague,Inactive,5'11",True,
,Kennedy,Brooks,Inactive,5'11",True,
,Dax,Milne,Inactive,6'1",False,
,Dazz,Newsome,Inactive,5'10",False,
,Amari,Rodgers,Inactive,5'9",False,
,Anthony,Schwartz,Inactive,6'0",False,
,Cade,Johnson,Inactive,5'10",True,
,Jaelon,Darden,Inactive,5'8",False,
,Emeka,Emezie,Inactive,6'3",True,
,Ty,Fryfogle,Inactive,6'2",True,
,Shi,Smith,Inactive,5'10",False,
,T.J.,Vasher,Inactive,6'5",True,
,Tre,Nixon,Inactive,6'2",False,
,Warren,Jackson,Inactive,6'6",True,
,Kaylon,Geiger,Inactive,5'10",True,
,Marquez,Stevenson,Inactive,5'10",False,
,Reggie,Roberson Jr.,Inactive,5'11",True,
,Blake,Proehl,Inactive,6'1",True,
,Myron,Mitchell,Inactive,6'1",True,
,Chris,Evans,Inactive,5'11",False,
,JaQuan,Hardy,Inactive,5'10",True,
,Josh,Johnson,Inactive,5'9",True,
,Shaun,Beyer,Inactive,6'5",True,
,Dylan,Soehner,Inactive,6'6",True,
,Briley,Moore,Inactive,6'4",True,
,Dillon,Stoner,Inactive,6'0",True,
,DJ,Turner,Inactive,5'9",True,
,Mekhi,Sargent,Inactive,5'8",True,
,Connor,Wedington,Inactive,6'0",True,
,Caleb,Farley,Inactive,6'2",False,
,Matt,Ammendola,Inactive,5'9",True,
,Jack,Anderson,Inactive,6'4",False,
,Jose,Borregales,Inactive,5'10",True,
,Deonte,Brown,Inactive,6'4",False,
,Shakur,Brown,Inactive,5'10",True,
,Lorenzo,Burns,Inactive,5'11",True,
,Tory,Carter,Inactive,6'0",True,
,Drue,Chrisman,Inactive,6'3",True,
,Marvin,Wilson,Inactive,6'4",True,
,Trill,Williams,Inactive,6'1",True,
,Rodarius,Williams,Inactive,6'0",False,
,James,Wiggins,Inactive,5'11",False,
,Mark,Webb Jr.,Inactive,6'1",False,
,Shawn,Davis,Inactive,5'11",False,
,Kary,Vincent Jr.,Inactive,5'10",False,
,Bryce,Thompson,Inactive,5'11",True,
,Dai'Jean,Dixon,Inactive,6'4",True,
,Tommy,Doyle,Inactive,6'8",False,
,JaCoby,Stevens,Inactive,6'1",False,
,D'Ante,Smith,Inactive,6'5",False,
,Tyler,Shelvin,Inactive,6'3",False,
,Asante,Samuel Jr.,Inactive,5'10",False,
,Austin,Faoliu,Inactive,6'3",True,
,Jordan,Smith,Inactive,6'6",False,
,Adrian,Ealy,Inactive,6'6",True,
,Mark,Gilbert,Inactive,6'1",True,
,Carson,Green,Inactive,6'6",True,
,Olaijah,Griffin,Inactive,6'0",True,
,Daelin,Hayes,Inactive,6'4",False,
,Justin,Hilliard,Inactive,6'1",True,
,Wyatt,Hubert,Inactive,6'3",False,
,Sadarius,Hutcherson,Inactive,6'3",True,
,Hamilcar,Rashed,Inactive,6'2",True,
,Jamar,Johnson,Inactive,6'1",False,
,Tre,Norwood,Inactive,6'0",False,
,Hamsah,Nasirildeen,Inactive,6'3",False,
,David,Moore,Inactive,6'2",True,
,Forrest,Merrill,Inactive,6'1",True,
,Joshua,Kaindoh,Inactive,6'6",False,
,Richard,LeCounte III,Inactive,5'11",False,
,Michal,Menet,Inactive,6'4",False,
,Camaron,Cheeseman,Inactive,6'4",False,
,Larnel,Coleman,Inactive,6'6",False,
,A.J.,Parker,Inactive,5'11",True,
,Carlo,Kemp,Inactive,6'3",True,
,Bailey,Gaither,Inactive,6'0",True,
,Ben,DeLuca,Inactive,6'1",True,
,B.J.,Emmons,Inactive,6'0",True,
,Darius,Hodge,Inactive,6'1",True,
,Andre,Mintze,Inactive,6'3",True,
,Donovan,Stiner,Inactive,6'2",True,
,Landen,Akers,Inactive,6'0",True,
,Troy,Warner,Inactive,6'1",True,
,Braylon,Jones,Inactive,6'3",True,
,Nolan,Laufenberg,Inactive,6'3",True,
,Greg,Eiland,Inactive,6'8",True,
,Elijah,Ponder,Inactive,6'3",True,
,Cole,Banwart,Inactive,6'4",True,
,John,Raine,Inactive,6'1",True,
,Grant,Hermanns,Inactive,6'7",True,
,Dorian,Etheridge,Inactive,6'3",True,
,Bernhard,Seikovits,Inactive,6'5",True,
,Aaron,Donkor,Inactive,6'1",True,
,Alfredo,Gutierrez,Inactive,6'9",True,
,Jake,Hausmann,Inactive,6'4",True,
,Jacob,Capra,Inactive,6'5",True,
,Quinn,Nordin,Inactive,6'1",True,
,Nick,Guggemos,Inactive,6'5",True,
,Barrington,Wade,Inactive,6'1",True,
,Jarrod,Hewitt,Inactive,6'1",True,
,C.J.,Saunders,Inactive,5'10",True,
,Jake,Verity,Inactive,6'2",True,
,Travis,Toivonen,Inactive,6'4",True,
,Damon,Lloyd,Inactive,6'0",True,
,Lakiem,Williams,Inactive,5'11",True,
,Jalen,Wydermyer,Inactive,6'5",True,
,Jadon,Haselwood,Inactive,6'2",True,
,Jaquarii,Roberson,Inactive,6'1",True,
,Kearis,Jackson,Inactive,5'11",True,
,Carson,Strong,Inactive,6'3",True,
,Isaiah,Spiller,Inactive,6'1",False,
,Max,Borghi,Inactive,5'10",True,
,T.J.,Pledger,Inactive,5'9",True,
,Leddie,Brown,Inactive,6'0",True,
,Kevin,Marks Jr.,Inactive,5'11",True,
,Charleston,Rambo,Inactive,6'1",True,
,Devon,Williams,Inactive,6'5",True,
,Jack,Coan,Inactive,6'3",True,
,Travis,Dye,Inactive,5'10",True,
,Dontario,Drummond,Inactive,6'1",True,
,Drake,Jackson,Inactive,6'4",False,
,Jaivon,Heiligh,Inactive,6'2",True,
,Slade,Bolden,Inactive,5'11",True,
,B.J.,Baylor,Inactive,5'10",True,
,Stanley,Berryhill,Inactive,5'11",True,
,Gabe,Brkic,Inactive,6'3",True,
,Damion,Daniels,Inactive,6'3",True,
,Cade,York,Inactive,6'1",False,
,Carson,Wells,Inactive,6'3",True,
,William,Dunkle,Inactive,6'5",True,
,Jerrion,Ealy,Inactive,5'8",True,
,James,Empey,Inactive,6'3",True,
,Khalan,Tolson,Inactive,6'0",True,
,Nick,Ford,Inactive,6'5",True,
,Isaac,Taylor-Stuart,Inactive,6'2",True,
,Mika,Tafua,Inactive,6'3",True,
,Jerreth,Sterns,Inactive,5'9",True,
,Chris,Steele,Inactive,6'1",True,
,Tyler,Snead,Inactive,5'7",True,
,Brandon,Smith,Inactive,6'3",False,
,Bookie,Radley-Hiles,Inactive,5'9",True,
,Neil,Pau'u,Inactive,6'4",True,
,Jordan,Murray,Inactive,6'9",True,
,Neil,Farrell,Inactive,6'4",False,
,Haskell,Garrett,Inactive,6'2",True,
,Jesse,Luketa,Inactive,6'3",False,
,Justin,Shaffer,Inactive,6'4",False,
,Yusuf,Corker,Inactive,6'0",True,
,DeVonte,Dedmon,Inactive,5'10",True,
,Drew,Desjarlais,Inactive,6'2",True,
,Jeremiah,Hall,Inactive,6'2",True,
,Jeremiah,Gemmel,Inactive,6'1",True,
,Sterling,Weatherford,Inactive,6'4",True,
,ZaQuandre,White,Inactive,6'1",True,
,Kyron,Johnson,Inactive,6'0",False,
,Brandin,Dandridge,Inactive,5'10",True,
,Dontay,Demus Jr.,Inactive,6'3",True,
,Trestan,Ebner,Inactive,5'11",False,
,D'Eriq,King,Inactive,5'11",True,
,Abram,Smith,Inactive,5'11",True,
,Josh,Johnson,Inactive,5'11",True,
,Isaiah,Weston,Inactive,6'4",True,
,Blaise,Andries,Inactive,6'7",True,
,Logan,Bruss,Inactive,6'5",False,
,Myron,Cunningham,Inactive,6'6",True,
,Dawson,Deaton,Inactive,6'1",False,
,Chasen,Hines,Inactive,6'3",False,
,Noah,Elliss,Inactive,6'4",True,
,Myjai,Sanders,Inactive,6'5",False,
,Myron,Tagovailoa-Amosa,Inactive,6'2",True,
,Christopher,Allen,Inactive,6'4",True,
,Isaiah,Graham-Mobley,Inactive,6'1",True,
,Qwynnterrio,Cole,Inactive,6'0",True,
,Damarcus,Fields,Inactive,6'0",True,
,Smoke,Monday,Inactive,6'3",True,
,Nolan,Turner,Inactive,6'1",True,
,Brad,Hawkins,Inactive,6'1",True,
,Chase,Garbers,Inactive,6'2",True,
,Marcel,Dabo,Inactive,6'0",True,
,Scott,Nelson,Inactive,6'2",True,
,Derrick,Deese Jr.,Inactive,6'4",True,
,Devon,Allen,Inactive,6'1",True,
,Jack,Koerner,Inactive,6'0",True,
,Curtis,Brooks,Inactive,6'2",False,
,Tariq,Carpenter,Inactive,6'3",False,
,Andre,Anthony,Inactive,6'4",False,
,Dan,Isom,Inactive,6'0",True,
,Kekoa,Crawford,Inactive,6'0",True,
,Joel,Dublanko,Inactive,6'3",True,
,Caleb,Shudak,Inactive,5'7",True,
,Forrest,Rhyne,Inactive,6'1",True,
,Thomas,Hennigan,Inactive,6'1",True,
,Bryant,Koback,Inactive,6'0",True,
,Shermari,Jones,Inactive,6'0",True,
,Zach,McCloud,Inactive,6'2",True,
,Josh,Sokol,Inactive,6'3",True,
,Tyarise,Stevenson,Inactive,6'3",True,
,Cortez,Davis,Inactive,5'11",True,
,Travell,Harris,Inactive,5'8",True,
,Michael,Young Jr.,Inactive,5'10",True,
,Jake,Dixon,Inactive,6'6",True,
,Tayon,Fleet-Davis,Inactive,6'0",True,
,Mataeo,Durant,Inactive,6'1",True,
,Donovan,Jeter,Inactive,6'3",True,
,Josh,Seltzner,Inactive,6'4",True,
,T.D.,Moultry,Inactive,6'2",True,
,Chris,Owens,Inactive,6'3",True,
,Brandon,Peters,Inactive,6'4",True,
,James,McCourt,Inactive,5'11",True,
,Ferrod,Gardner,Inactive,6'1",True,
,Jordan,Tucker,Inactive,6'6",True,
,Tariqious,Tisdale,Inactive,6'5",True,
,Justin,Rigg,Inactive,6'6",True,
,Jequez,Ezzard,Inactive,5'9",True,
,Drew,White,Inactive,6'0",True,
,Big Kat,Bryant,Inactive,6'4",True,
,Amon,Simon,Inactive,6'5",True,
,Deontai,Williams,Inactive,5'11",True,
,Shamarious,Gilmore,Inactive,6'3",True,
,Glen,Logan,Inactive,6'3",True,
,Ty,Clary,Inactive,6'4",True,
,Elijah,Hamilton,Inactive,6'2",True,
,Jordan,Williams,Inactive,6'5",True,
,Eric,Wilson,Inactive,6'4",True,
,Sage,Doxtater,Inactive,6'7",True,
,Deandre,Johnson,Inactive,6'3",True,
,Jared,Bernhardt,Inactive,6'1",True,
,Derrick,Tangelo,Inactive,6'1",True,
,Deven,Thompkins,Inactive,5'8",True,
,Tyshaun,James,Inactive,6'2",True,
,Erik,Krommenhoek,Inactive,6'5",True,
,Brandon,Sebastian,Inactive,6'0",True,
,Skyler,Thomas,Inactive,5'8",True,
,Andrew,Trainer,Inactive,6'7",True,
,Clarence,Hicks,Inactive,6'2",True,
,Desmond,Noel,Inactive,6'4",True,
,Drew,Estrada,Inactive,6'0",True,
,Dylan,Parham,Inactive,6'5",True,
,Tyreik,McAllister,Inactive,5'10",True,
,Isaiah,Pryor,Inactive,6'1",True,
,Derek,Schweiger,Inactive,6'3",True,
,Ra'Shaun,Henry,Inactive,6'3",True,
,Davis,Cheek,Inactive,6'3",True,
,John,Lovett,Inactive,6'0",True,
,Josh,Babicz,Inactive,6'6",True,
,Derek,Wright,Inactive,6'1",True,
,Don,Gardner,Inactive,6'1",True,
,Denzel,Williams,Inactive,5'10",True,
,Curtis,Blackwell,Inactive,6'5",True,
,Ben,Beise,Inactive,6'5",True,
,JoJo,Ozougwu,Inactive,6'2",True,
,JaVonta,Payton,Inactive,6'0",True,
,Kalil,Pimpleton,Inactive,5'9",True,
,Demetrius,Taylor,Inactive,6'1",True,
,Trevon,Bradford,Inactive,5'9",True,
,Cedric,Boswell,Inactive,5'11",True,
,Chandler,Wooten,Inactive,6'3",True,
,Kevin,Shaa,Inactive,5'10",True,
,Chuck,Wiley,Inactive,6'2",True,
,Zakoby,McClain,Inactive,5'11",True,
,Jordan,Young,Inactive,6'3",True,
,Isaac,Weaver,Inactive,6'6",True,
,Alex,Mollette,Inactive,6'2",True,
,Scott,Patchan,Inactive,6'4",True,
,Trevor,Denbow,Inactive,5'10",True,
,Jacub,Panasiuk,Inactive,6'4",True,
,Tre,Walker,Inactive,6'1",True,
,Jarrid,Williams,Inactive,6'6",True,
,Kuony,Deng,Inactive,6'6",True,
,Tre,Webb,Inactive,6'2",True,
,Darren,Evans,Inactive,6'3",True,
,Austin,Allen,Inactive,6'8",True,
,Josh,Rivas,Inactive,6'5",True,
,Grant,Morgan,Inactive,5'11",True,
,Israel,Antwine,Inactive,6'3",True,
,De'Shaan,Dixon,Inactive,6'5",True,
,Chauncey,Manac,Inactive,6'3",True,
,Akial,Byers,Inactive,6'3",True,
,Ellis,Brooks,Inactive,6'1",True,
,Danny,Davis,Inactive,6'1",True,
,George,Moore,Inactive,6'6",True,
,Marcus,Santos-Silva,Inactive,6'6",True,
,Cole,Schneider,Inactive,6'3",True,
,De'Vante,Cross,Inactive,6'0",True,
,Josh,Drayden,Inactive,5'10",True,
,Armani,Rogers,Inactive,6'5",True,
,Kevin,Atkins,Inactive,6'2",True,
,Sam,Schlueter,Inactive,6'6",True,
,Manny,Jones,Inactive,6'4",True,
,Chris,Pierce,Inactive,6'3",True,
,Grayson,Gunter,Inactive,6'5",True,
,Qwuantrezz,Knight,Inactive,6'0",True,
,Benjie,Franklin,Inactive,6'0",True,
,Jean,Delance,Inactive,6'4",True,
,Shabari,Davis,Inactive,6'1",True,
,Lujuan,Winningham,Inactive,6'3",True,
,Shemar,Bridges,Inactive,6'4",True,
,Jon,Alexander,Inactive,6'2",True,
,Micah,Dew-Treadway,Inactive,6'4",True,
,Roderick,Perry II,Inactive,6'1",True,
,Ben,Petrula,Inactive,6'5",True,
,Nolan,Givan,Inactive,6'3",True,
,Nasir,Greer,Inactive,6'1",True,
,Bryce,Cosby,Inactive,5'10",True,
,Jamal,Pettigrew,Inactive,6'7",True,
,Jack,Snyder,Inactive,6'5",True,
,Keshunn,Abram,Inactive,6'2",True,
,DQ,Thomas,Inactive,6'2",True,
,Brandon,Lewis,Inactive,5'9",True,
,Roger,Carter Jr.,Inactive,6'2",True,
,TJ,Carter,Inactive,5'11",True,
,Duron,Lowe,Inactive,5'10",True,
,Jairon,McVea,Inactive,5'9",True,
,Brayden,Thomas,Inactive,6'3",True,
